fecha,area,entidad,devengado
2026-09-08,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de San Antonio de Lomerio,551271.46
2026-09-08,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de San Borja,291933.79999999976
2026-09-08,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de San Buenaventura,146714.14999999997
2026-09-08,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de San Carlos,358908.61000000016
2026-09-08,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de San Ignacio,337322.6299999999
2026-09-08,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de San Ignacio (San Ignacio de Velasco),347754.03999999986
2026-09-08,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de San Javier,110114.79000000001
2026-09-08,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de San Javier,195379.90000000005
2026-09-08,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de San Joaquín,175490.66999999995
2026-09-08,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de San José,78296.65
2026-09-08,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de San Juan,110554.93
2026-09-08,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de San Julián,1420264.1700000002
2026-09-08,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de San Lorenzo,232724.1
2026-09-08,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de San Lorenzo,372106.0
2026-09-08,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de San Lucas,117684.99
2026-09-08,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de San Matías,60023.3899999999
2026-09-08,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de San Miguel (San Miguel de Velasco),183867.75999999995
2026-09-08,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de San Pablo de Huacareta,207317.31
2026-09-08,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de San Pablo de Lípez,99497.21
2026-09-08,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de San Pedro,76755.57
2026-09-08,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de San Pedro de Buena Vista,1284388.94
2026-09-08,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de San Pedro de Curahuara,113496.88
2026-09-08,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de San Pedro de Macha,120190.0
2026-09-08,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de San Pedro de Tiquina,41941.719999999994
2026-09-08,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de San Rafael,297196.7899999999
2026-09-08,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de San Ramón,49001.0
2026-09-08,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de San Ramón,388386.49
2026-09-08,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Santa Ana,311666.05000000005
2026-09-08,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Santa Cruz de La Sierra,6132381.409999998
2026-09-08,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Santa Rosa,281732.62
2026-09-08,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Santa Rosa del Abuná,95664.2
2026-09-08,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Santa Rosa del Sara,158289.77999999997
2026-09-08,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Santiago de Callapa,51724.340000000004
2026-09-08,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Santiago de Huari,113742.54000000001
2026-09-08,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Santiago de Huata,70771.63999999998
2026-09-08,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Santivañez,278097.92000000004
2026-09-08,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Sapahaqui,206941.80000000002
2026-09-08,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Sena,40825.78999999999
2026-09-08,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Shinahota,159086.2499999999
2026-09-08,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Sica Sica (Villa Aroma),510232.72000000015
2026-09-08,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Sicaya,54049.99999999999
2026-09-08,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Sipe Sipe,425189.09
2026-09-08,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Sopachuy,26490.33
2026-09-08,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Soracachi,86252.29000000001
2026-09-08,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Sorata,181614.63
2026-09-08,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Sucre,1608243.1900000004
2026-09-08,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Tacachi,21206.089999999997
2026-09-08,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Tacobamba,422769.1599999999
2026-09-08,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Tacopaya,150369.01
2026-09-08,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Tapacari,858497.53
2026-09-08,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Tarata,107309.14000000001
2026-09-08,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Tarija,3931399.49
2026-09-08,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Tarvita (Villa Orías),123534.96
2026-09-08,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Teoponte,188876.74
2026-09-08,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Tiahuanacu,199748.20999999996
2026-09-08,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Tinguipaya,55357.8
2026-09-08,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Tipuani,141357.8
2026-09-08,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Tiquipaya,3437274.5100000002
2026-09-08,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Tiraque,78364.23999999999
2026-09-08,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Toco,159079.67
2026-09-08,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Todos Santos,44347.42
2026-09-08,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Tolata,137079.16999999998
2026-09-08,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Toledo,187664.88
2026-09-08,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Tomave,62857.14
2026-09-08,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Tomina,133029.35
2026-09-08,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Toro Toro,8122.780000000001
2026-09-08,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Totora,67085.59999999999
2026-09-08,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Totora,411867.60000000003
2026-09-08,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Trigal,52249.27
2026-09-08,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Trinidad,385491.7999999997
2026-09-08,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Tupiza,771106.97
2026-09-08,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Turco,287095.49
2026-09-08,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Umala,4341.329999999998
2026-09-08,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Uncía,480760.63
2026-09-08,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Uriondo (Concepción),140520.22000000003
2026-09-08,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Urmiri,54929.06000000001
2026-09-08,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Urubicha,25762.13
2026-09-08,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Uyuni,482433.8999999999
2026-09-08,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Vacas,792.0
2026-09-08,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Vallegrande,401506.49000000017
2026-09-08,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Viacha,1101381.55
2026-09-08,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Vila Vila,61343.71000000001
2026-09-08,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Villa Alcalá,47497.82000000001
2026-09-08,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Villa Azurduy,46400.270000000004
2026-09-08,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Villa Charcas,183425.50999999992
2026-09-08,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Villa Libertad Licoma,140648.97999999998
2026-09-08,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Villa Mojocoya,173095.59999999998
2026-09-08,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Villa Rivero,14656.790000000003
2026-09-08,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Villa Serrano,60932.04
2026-09-08,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Villa Tunari,1636936.1899999997
2026-09-08,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Villa Vaca Guzmán,81244.7
2026-09-08,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Villa Zudañez (Tacopaya),129355.16999999998
2026-09-08,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Villamontes,268736.02999999997
2026-09-08,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Villazón,788115.18
2026-09-08,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Vinto,342683.83
2026-09-08,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Vitichi,268212.88000000006
2026-09-08,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Waldo Ballivián,171439.38999999998
2026-09-08,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Warnes,5321105.340000002
2026-09-08,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Yaco,8219.999999999998
2026-09-08,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Yamparáez,93624.0
2026-09-08,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Yanacachi,16428.570000000007
2026-09-08,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Yapacaní,1289657.6500000001
2026-09-08,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Yocalla,13090.5
2026-09-08,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Yotala,629303.15
2026-09-08,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Yunchara,63203.11
2026-09-08,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Yunguyo de Litoral,49481.01
2026-09-08,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Regional del Gran Chaco,1399456.1400000001
2026-09-08,ADMINISTRACION TERRITORIAL,Gobierno Indígena Autónomo del Territorio Indígena Multiétnico,11820.0
2026-09-08,EMPRESAS PÚBLICAS,Administración Autónoma para Obras Sanitarias - Potosí,66974.35
2026-09-08,EMPRESAS PÚBLICAS,Administración de Servicios Portuarios - Bolivia,131873.64
2026-09-08,EMPRESAS PÚBLICAS,Agencia Boliviana Espacial,3955441.0999999978
2026-09-08,EMPRESAS PÚBLICAS,Bolivia TV,564548.8300000003
2026-09-08,EMPRESAS PÚBLICAS,Boliviana de Aviación,90281140.53
2026-09-08,EMPRESAS PÚBLICAS,Corporación de las Fuerzas Armadas p/ el Des. Nacional,438973.93
2026-09-08,EMPRESAS PÚBLICAS,Depósitos Aduaneros Bolivianos,2419639.5500000003
2026-09-08,EMPRESAS PÚBLICAS,EMPRESA MUNICIPAL AUTONOMA DE AGUA POTABLE Y ALCANTARILLADO  DE YACUIBA,712127.4699999999
2026-09-08,EMPRESAS PÚBLICAS,EMPRESA MUNICIPAL DE AGUA POTABLE Y ALCANTARILLADO VIACHA,27815.0
2026-09-08,EMPRESAS PÚBLICAS,EMPRESA MUNICIPAL DE AREAS VERDES SUCRE,78108.76
2026-09-08,EMPRESAS PÚBLICAS,EMPRESA MUNICIPAL DE DISTRIBUCION DE ENERGIA ELECTRICA LLALLAGUA,11206.0
2026-09-08,EMPRESAS PÚBLICAS,EMPRESA MUNICIPAL FABRICA DE JOYAS,37278.12
2026-09-08,EMPRESAS PÚBLICAS,EMPRESA PRESTADORA DE SERVICIO DE AGUA POTABLE Y ALCANTARILLADO ,1429.5
2026-09-08,EMPRESAS PÚBLICAS,EMPRESA PUBLICA MUNICIPAL DE SERVICIOS DE AGUA Y ALCANTARRILLADO SANITARIO DE COBIJA,214474.91
2026-09-08,EMPRESAS PÚBLICAS,Empresa Azucarera San Buenaventura,121583.02000000002
2026-09-08,EMPRESAS PÚBLICAS,Empresa Boliviana de Alimentos y Derivados,3590147.7899999986
2026-09-08,EMPRESAS PÚBLICAS,Empresa Boliviana de Industrializacion de Hidrocarburos,68919.51000000001
2026-09-08,EMPRESAS PÚBLICAS,"Empresa Estatal de Transporte por Cable ""Mi teleférico""",2788193.4700000016
2026-09-08,EMPRESAS PÚBLICAS,Empresa Estratégica Boliviana de Construcción y Conservación de Infraestructura Civil,13728.81
2026-09-08,EMPRESAS PÚBLICAS,Empresa Local de Agua Potable y Alcantarillado Sucre,8182451.739999997
2026-09-08,EMPRESAS PÚBLICAS,Empresa Misicuni,113886.15999999992
2026-09-08,EMPRESAS PÚBLICAS,Empresa Municipal de Agua Potable y Alcantarillado Sacaba,533402.04
2026-09-08,EMPRESAS PÚBLICAS,Empresa Municipal de Areas Verdes y Recreación alternativa,1657344.9200000004
2026-09-08,EMPRESAS PÚBLICAS,Empresa Municipal de Asfaltos y Vías,77794.99999999999
2026-09-08,EMPRESAS PÚBLICAS,Empresa Municipal de Gestión de Residuos Sólidos,4225.0
2026-09-08,EMPRESAS PÚBLICAS,Empresa Municipal de Servicio de Aseo ,2244666.81
2026-09-08,EMPRESAS PÚBLICAS,"Empresa Municipal de Áreas Verdes, Parques y Forestación",258.72000000000116
2026-09-08,EMPRESAS PÚBLICAS,Empresa Nacional de Electricidad,6876652.330000003
2026-09-08,EMPRESAS PÚBLICAS,Empresa Nacional de Ferrocarriles - Residual,99919.01000000001
2026-09-08,EMPRESAS PÚBLICAS,Empresa Naviera Boliviana,150.0
2026-09-08,EMPRESAS PÚBLICAS,Empresa Púb. Deptal. Hotel Terminal-Terminal de Buses Oruro,363241.0000000001
2026-09-08,EMPRESAS PÚBLICAS,"Empresa Pública ""Editorial del Estado Plurinacional de Bolivia""",32739.930000000073
2026-09-08,EMPRESAS PÚBLICAS,"Empresa Pública ""QUIPUS""",75625.77999999998
2026-09-08,EMPRESAS PÚBLICAS,Empresa Pública Nacional Estratégica de Yacimientos de Litio Bolivianos,571624.1699999997
2026-09-08,EMPRESAS PÚBLICAS,Empresa Pública Transporte Aéreo Militar ,23924.2
2026-09-08,EMPRESAS PÚBLICAS,Empresa Siderúrgica del Mutún,3970.0
2026-09-08,EMPRESAS PÚBLICAS,Empresa Tarijeña del Gas,89976.06000000001
2026-09-08,EMPRESAS PÚBLICAS,Empresa de Apoyo a la Producción de Alimentos,3582239.319999999
2026-09-08,EMPRESAS PÚBLICAS,Gestora Pública de la Seguridad Social de Largo Plazo,96306626.23
2026-09-08,EMPRESAS PÚBLICAS,Servicio Local de Acueductos y Alcantarillado - Oruro,764980.5799999997
2026-09-08,EMPRESAS PÚBLICAS,Servicio Municipal de Agua Potable y Alcantarillado,6584830.6099999985
2026-09-08,EMPRESAS PÚBLICAS,Transportes Aéreos Bolivianos,256361.07
2026-09-08,EMPRESAS PÚBLICAS,Yacimientos Petrolíferos Fiscales Bolivianos,1205827854.04
2026-09-08,INSTITUCIONES DE CONTROL Y DEFENSA DEL ESTADO,Contraloria General del Estado,125570.07999999997
2026-09-08,INSTITUCIONES DE CONTROL Y DEFENSA DEL ESTADO,Defensoria del Pueblo,212441.83000000002
2026-09-08,INSTITUCIONES DE CONTROL Y DEFENSA DEL ESTADO,Ministerio Público,323394.02000000014
2026-09-08,INSTITUCIONES DE SEGURIDAD SOCIAL,Caja Bancaria Estatal de Salud,263354.80999999784
2026-09-08,INSTITUCIONES DE SEGURIDAD SOCIAL,Caja de Salud del Servicio Nal. de Caminos y Ramas Anexas,959129.2400000008
2026-09-08,INSTITUCIONES DE SEGURIDAD SOCIAL,Seguro Social Universitario de Sucre,84045.09999999963
2026-09-08,INSTITUCIONES FINANCIERAS NO BANCARIAS,Fondo Nacional de Desarrollo Regional,61799.109999999986
2026-09-08,INSTITUCIONES FINANCIERAS NO BANCARIAS,Fondo Rotatorio de Fomento Productivo Regional,1779.0
2026-09-08,INSTITUCIONES FINANCIERAS NO BANCARIAS,Fondo de Desarrollo del Sist.Fin. y Apoyo al Sec.Productivo,20477.19
2026-09-08,INSTITUCIONES FINANCIERAS NO BANCARIAS,Fondo de Financiamiento para la Minería,4600.0
2026-09-08,INSTITUCIONES PÚBLICAS DESCENTRALIZADAS,Administradora Boliviana de Carreteras,7732952.3500000015
2026-09-08,INSTITUCIONES PÚBLICAS DESCENTRALIZADAS,Aduana Nacional,736668.7899999999
2026-09-08,INSTITUCIONES PÚBLICAS DESCENTRALIZADAS,"Agencia Boliviana de Correos ""Correos de Bolivia""",9589.100000000006
2026-09-08,INSTITUCIONES PÚBLICAS DESCENTRALIZADAS,Agencia Boliviana de Energía Nuclear,514672.3599999999
2026-09-08,INSTITUCIONES PÚBLICAS DESCENTRALIZADAS,Agencia Estatal de Vivienda,2614474.78
2026-09-08,INSTITUCIONES PÚBLICAS DESCENTRALIZADAS,Agencia Nacional de Hidrocarburos,446217.86
2026-09-08,INSTITUCIONES PÚBLICAS DESCENTRALIZADAS,Agencia de Gobierno Electrónico y Tecnologías de Información y Comunicación,113698.05
2026-09-08,INSTITUCIONES PÚBLICAS DESCENTRALIZADAS,Agencia de Infraestructura en Salud y Equipamiento Médico,113434.37000000001
2026-09-08,INSTITUCIONES PÚBLICAS DESCENTRALIZADAS,Agencia del Desarrollo del Cine y Audiovisual Bolivianos,8716.45
2026-09-08,INSTITUCIONES PÚBLICAS DESCENTRALIZADAS,Autoridad Jurisdiccional Administrativa Minera,134003.59
2026-09-08,INSTITUCIONES PÚBLICAS DESCENTRALIZADAS,Autoridad de Fisc y Ctrol Soc de Agua Potable Saneam.Básico,15468.7
2026-09-08,INSTITUCIONES PÚBLICAS DESCENTRALIZADAS,Autoridad de Fiscalizac. y Control Soc de Bosques y Tierras,234597.56999999995
2026-09-08,INSTITUCIONES PÚBLICAS DESCENTRALIZADAS,Autoridad de Fiscalización de Electricidad y Tecnología Nuclear,324803.91
2026-09-08,INSTITUCIONES PÚBLICAS DESCENTRALIZADAS,Autoridad de Fiscalización de Empresas,8233.0
2026-09-08,INSTITUCIONES PÚBLICAS DESCENTRALIZADAS,Autoridad de Fiscalización del Juego,22879.569999999716
2026-09-08,INSTITUCIONES PÚBLICAS DESCENTRALIZADAS,Autoridad de Fiscalización y Control de Pensiones y Seguros - APS,99656.41999999998
2026-09-08,INSTITUCIONES PÚBLICAS DESCENTRALIZADAS,Autoridad de Impugnación Tributaria,120578.01000000011
2026-09-08,INSTITUCIONES PÚBLICAS DESCENTRALIZADAS,Autoridad de Regulación y Fiscalización de Telecomunicaciones y Transportes,56334.580000000075
2026-09-08,INSTITUCIONES PÚBLICAS DESCENTRALIZADAS,Autoridad de Supervisión de la Seguridad Social de Corto Plazo,134892.1
2026-09-08,INSTITUCIONES PÚBLICAS DESCENTRALIZADAS,Autoridad de Supervisión del Sistema Financiero,179188.32999999996
2026-09-08,INSTITUCIONES PÚBLICAS DESCENTRALIZADAS,Centro Internacional de la Quinua,12776.5
2026-09-08,INSTITUCIONES PÚBLICAS DESCENTRALIZADAS,Centro de Investigación Agrícola Tropical,59639.9
2026-09-08,INSTITUCIONES PÚBLICAS DESCENTRALIZADAS,Comité Ejecutivo de la Universidad Boliviana,3484.0
2026-09-08,INSTITUCIONES PÚBLICAS DESCENTRALIZADAS,Consejo Nacional de Vivienda Policial,3547499.460000003
2026-09-08,INSTITUCIONES PÚBLICAS DESCENTRALIZADAS,Conservatorio Plurinacional de Musica,74717.97999999998
2026-09-08,INSTITUCIONES PÚBLICAS DESCENTRALIZADAS,Despacho de Gestión Social de Su Excelencia,164522.98
2026-09-08,INSTITUCIONES PÚBLICAS DESCENTRALIZADAS,Direc. Dptal. de Educación  Chuquisaca,2715.0
2026-09-08,INSTITUCIONES PÚBLICAS DESCENTRALIZADAS,Direc. Dptal. de Educación Cochabamba,51996.0
2026-09-08,INSTITUCIONES PÚBLICAS DESCENTRALIZADAS,Direc. Dptal. de Educación La Paz,497036.54999999993
2026-09-08,INSTITUCIONES PÚBLICAS DESCENTRALIZADAS,Direc. Dptal. de Educación Oruro,3997.8
2026-09-08,INSTITUCIONES PÚBLICAS DESCENTRALIZADAS,Direc. Dptal. de Educación Pando,25393.260000000002
2026-09-08,INSTITUCIONES PÚBLICAS DESCENTRALIZADAS,Direc. Dptal. de Educación Potosí,16437.55
2026-09-08,INSTITUCIONES PÚBLICAS DESCENTRALIZADAS,Direc. Dptal. de Educación Tarija,23617.52
2026-09-08,INSTITUCIONES PÚBLICAS DESCENTRALIZADAS,Dirección General de Aeronáutica Civil,208149.51999999947
2026-09-08,INSTITUCIONES PÚBLICAS DESCENTRALIZADAS,Dirección del Notariado Plurinacional,43738.23000000001
2026-09-08,INSTITUCIONES PÚBLICAS DESCENTRALIZADAS,"EMPRESA MUNICIPAL DE AGUA POTABLE Y ALCANTARILLADO SANITARIO DE RIBERALTA - ""EMAAR""",104092.94000000006
2026-09-08,INSTITUCIONES PÚBLICAS DESCENTRALIZADAS,EMPRESA PRESTADORA DE SERVICIOS DE AGUA Y ALCANTARILLADO (EPSA-COROICO),45676.12000000001
2026-09-08,INSTITUCIONES PÚBLICAS DESCENTRALIZADAS,ENTIDAD ASEO MUNICIPAL DE TARIJA,110819.2300000001
2026-09-08,INSTITUCIONES PÚBLICAS DESCENTRALIZADAS,ENTIDAD DESCENTRALIZADA MUNICIPAL DE CEMENTERIOS DE LA PAZ,87531.39000000001
2026-09-08,INSTITUCIONES PÚBLICAS DESCENTRALIZADAS,ENTIDAD DESCENTRALIZADA MUNICIPAL DE MAQUINARIA Y EQUIPO,3560.0
2026-09-08,INSTITUCIONES PÚBLICAS DESCENTRALIZADAS,ENTIDAD DESCENTRALIZADA MUNICIPAL TERMINAL DE BUSES LA PAZ,93250.83999999998
2026-09-08,INSTITUCIONES PÚBLICAS DESCENTRALIZADAS,ENTIDAD DESCENTRALIZADA TERMINAL METROPOLITANA EL ALTO,120068.84
